age,relationship,education,race,sex,hours-per-week,income,income
"(60, 65]", Husband, HS-grad, Black, Male,"(10, 20]", <=50K,1
"(60, 65]", Husband, HS-grad, Black, Male,"(30, 40]", <=50K,6
"(60, 65]", Husband, HS-grad, Black, Male,"(70, 80]", >50K,1
"(60, 65]", Husband, HS-grad, White, Male,"(0, 10]", <=50K,6
"(60, 65]", Husband, HS-grad, White, Male,"(0, 10]", >50K,1
"(60, 65]", Husband, HS-grad, White, Male,"(10, 20]", <=50K,18
"(60, 65]", Husband, HS-grad, White, Male,"(10, 20]", >50K,2
"(60, 65]", Husband, HS-grad, White, Male,"(20, 30]", <=50K,8
"(60, 65]", Husband, HS-grad, White, Male,"(30, 40]", <=50K,63
"(60, 65]", Husband, HS-grad, White, Male,"(30, 40]", >50K,29
"(60, 65]", Husband, HS-grad, White, Male,"(40, 50]", <=50K,14
"(60, 65]", Husband, HS-grad, White, Male,"(40, 50]", >50K,9
"(60, 65]", Husband, HS-grad, White, Male,"(50, 60]", >50K,6
"(60, 65]", Husband, HS-grad, White, Male,"(50, 60]", <=50K,5
"(60, 65]", Husband, HS-grad, White, Male,"(60, 70]", <=50K,2
"(60, 65]", Husband, HS-grad, White, Male,"(60, 70]", >50K,1
"(60, 65]", Husband, HS-grad, White, Male,"(80, 90]", >50K,1
"(60, 65]", Husband, HS-grad, White, Male,"(90, 100]", <=50K,2
"(60, 65]", Husband, Masters, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Husband, Masters, White, Male,"(30, 40]", >50K,4
"(60, 65]", Husband, Masters, White, Male,"(30, 40]", <=50K,2
"(60, 65]", Husband, Masters, White, Male,"(40, 50]", <=50K,5
"(60, 65]", Husband, Masters, White, Male,"(40, 50]", >50K,5
"(60, 65]", Husband, Masters, White, Male,"(50, 60]", >50K,4
"(60, 65]", Husband, Masters, White, Male,"(60, 70]", >50K,1
"(60, 65]", Husband, Prof-school, White, Male,"(0, 10]", >50K,2
"(60, 65]", Husband, Prof-school, White, Male,"(10, 20]", <=50K,2
"(60, 65]", Husband, Prof-school, White, Male,"(10, 20]", >50K,2
"(60, 65]", Husband, Prof-school, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Husband, Prof-school, White, Male,"(20, 30]", >50K,1
"(60, 65]", Husband, Prof-school, White, Male,"(30, 40]", >50K,4
"(60, 65]", Husband, Prof-school, White, Male,"(40, 50]", >50K,4
"(60, 65]", Husband, Prof-school, White, Male,"(50, 60]", <=50K,1
"(60, 65]", Husband, Prof-school, White, Male,"(50, 60]", >50K,1
"(60, 65]", Husband, Prof-school, White, Male,"(60, 70]", <=50K,1
"(60, 65]", Husband, Some-college, Asian-Pac-Islander, Male,"(30, 40]", >50K,1
"(60, 65]", Husband, Some-college, Black, Male,"(10, 20]", <=50K,1
"(60, 65]", Husband, Some-college, Black, Male,"(30, 40]", >50K,3
"(60, 65]", Husband, Some-college, Black, Male,"(50, 60]", >50K,1
"(60, 65]", Husband, Some-college, White, Male,"(0, 10]", <=50K,2
"(60, 65]", Husband, Some-college, White, Male,"(0, 10]", >50K,1
"(60, 65]", Husband, Some-college, White, Male,"(10, 20]", <=50K,7
"(60, 65]", Husband, Some-college, White, Male,"(10, 20]", >50K,2
"(60, 65]", Husband, Some-college, White, Male,"(20, 30]", <=50K,5
"(60, 65]", Husband, Some-college, White, Male,"(30, 40]", <=50K,24
"(60, 65]", Husband, Some-college, White, Male,"(30, 40]", >50K,15
"(60, 65]", Husband, Some-college, White, Male,"(40, 50]", >50K,7
"(60, 65]", Husband, Some-college, White, Male,"(40, 50]", <=50K,5
"(60, 65]", Husband, Some-college, White, Male,"(50, 60]", >50K,2
"(60, 65]", Husband, Some-college, White, Male,"(50, 60]", <=50K,1
"(60, 65]", Husband, Some-college, White, Male,"(60, 70]", <=50K,1
"(60, 65]", Husband, Some-college, White, Male,"(70, 80]", <=50K,1
"(60, 65]", Husband, Some-college, White, Male,"(90, 100]", >50K,1
"(60, 65]", Not-in-family, 10th, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 10th, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 10th, Black, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 10th, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, 10th, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 10th, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Not-in-family, 10th, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 11th, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 11th, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Not-in-family, 11th, White, Female,"(20, 30]", <=50K,2
"(60, 65]", Not-in-family, 11th, White, Male,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, 12th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 12th, White, Male,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, 1st-4th, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, 1st-4th, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 1st-4th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 5th-6th, Black, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, 5th-6th, Black, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 5th-6th, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Not-in-family, 5th-6th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 5th-6th, White, Male,"(50, 60]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, Black, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, 7th-8th, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, White, Female,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, 7th-8th, White, Male,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, 7th-8th, White, Male,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, 9th, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 9th, Black, Male,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 9th, Black, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 9th, Black, Male,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, 9th, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, 9th, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, 9th, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, 9th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, 9th, White, Male,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, Assoc-acdm, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Not-in-family, Assoc-acdm, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Assoc-acdm, White, Female,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Assoc-acdm, White, Female,"(80, 90]", <=50K,1
"(60, 65]", Not-in-family, Assoc-acdm, White, Male,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Assoc-voc, Black, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, Assoc-voc, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Assoc-voc, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Not-in-family, Assoc-voc, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, Assoc-voc, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Bachelors, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, Bachelors, Black, Female,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, Bachelors, Black, Male,"(40, 50]", >50K,1
"(60, 65]", Not-in-family, Bachelors, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Not-in-family, Bachelors, White, Female,"(20, 30]", <=50K,3
"(60, 65]", Not-in-family, Bachelors, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Not-in-family, Bachelors, White, Female,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Bachelors, White, Female,"(40, 50]", <=50K,2
"(60, 65]", Not-in-family, Bachelors, White, Male,"(20, 30]", <=50K,3
"(60, 65]", Not-in-family, Bachelors, White, Male,"(30, 40]", <=50K,7
"(60, 65]", Not-in-family, Bachelors, White, Male,"(30, 40]", >50K,4
"(60, 65]", Not-in-family, Bachelors, White, Male,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, Bachelors, White, Male,"(40, 50]", >50K,1
"(60, 65]", Not-in-family, Bachelors, White, Male,"(50, 60]", >50K,1
"(60, 65]", Not-in-family, Doctorate, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Doctorate, White, Female,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Doctorate, White, Female,"(50, 60]", >50K,1
"(60, 65]", Not-in-family, Doctorate, White, Male,"(70, 80]", >50K,1
"(60, 65]", Not-in-family, HS-grad, Black, Female,"(30, 40]", <=50K,4
"(60, 65]", Not-in-family, HS-grad, Black, Female,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, HS-grad, Black, Male,"(30, 40]", <=50K,2
"(60, 65]", Not-in-family, HS-grad, White, Female,"(10, 20]", <=50K,8
"(60, 65]", Not-in-family, HS-grad, White, Female,"(20, 30]", <=50K,7
"(60, 65]", Not-in-family, HS-grad, White, Female,"(30, 40]", <=50K,37
"(60, 65]", Not-in-family, HS-grad, White, Female,"(40, 50]", <=50K,4
"(60, 65]", Not-in-family, HS-grad, White, Female,"(70, 80]", <=50K,1
"(60, 65]", Not-in-family, HS-grad, White, Female,"(80, 90]", <=50K,2
"(60, 65]", Not-in-family, HS-grad, White, Male,"(0, 10]", <=50K,3
"(60, 65]", Not-in-family, HS-grad, White, Male,"(10, 20]", <=50K,2
"(60, 65]", Not-in-family, HS-grad, White, Male,"(20, 30]", <=50K,2
"(60, 65]", Not-in-family, HS-grad, White, Male,"(30, 40]", <=50K,9
"(60, 65]", Not-in-family, HS-grad, White, Male,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, HS-grad, White, Male,"(50, 60]", <=50K,1
"(60, 65]", Not-in-family, HS-grad, White, Male,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Female,"(30, 40]", >50K,5
"(60, 65]", Not-in-family, Masters, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Female,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(40, 50]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(60, 70]", >50K,1
"(60, 65]", Not-in-family, Masters, White, Male,"(90, 100]", <=50K,1
"(60, 65]", Not-in-family, Prof-school, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Prof-school, White, Male,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Prof-school, White, Male,"(50, 60]", <=50K,1
"(60, 65]", Not-in-family, Some-college, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Some-college, Black, Male,"(30, 40]", <=50K,1
"(60, 65]", Not-in-family, Some-college, White, Female,"(0, 10]", <=50K,3
"(60, 65]", Not-in-family, Some-college, White, Female,"(10, 20]", <=50K,5
"(60, 65]", Not-in-family, Some-college, White, Female,"(20, 30]", <=50K,2
"(60, 65]", Not-in-family, Some-college, White, Female,"(30, 40]", <=50K,25
"(60, 65]", Not-in-family, Some-college, White, Female,"(30, 40]", >50K,1
"(60, 65]", Not-in-family, Some-college, White, Female,"(50, 60]", <=50K,2
"(60, 65]", Not-in-family, Some-college, White, Female,"(50, 60]", >50K,1
"(60, 65]", Not-in-family, Some-college, White, Female,"(60, 70]", <=50K,1
"(60, 65]", Not-in-family, Some-college, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Not-in-family, Some-college, White, Male,"(30, 40]", <=50K,5
"(60, 65]", Not-in-family, Some-college, White, Male,"(40, 50]", <=50K,2
"(60, 65]", Not-in-family, Some-college, White, Male,"(40, 50]", >50K,2
"(60, 65]", Other-relative, 11th, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Other-relative, 11th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, 7th-8th, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Other-relative, 7th-8th, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, 9th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, Assoc-acdm, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Other-relative, Assoc-acdm, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, HS-grad, Black, Female,"(30, 40]", <=50K,3
"(60, 65]", Other-relative, HS-grad, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Other-relative, HS-grad, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Other-relative, HS-grad, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Other-relative, HS-grad, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Other-relative, HS-grad, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, Masters, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Other-relative, Some-college, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Other-relative, Some-college, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Own-child, 10th, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Own-child, 7th-8th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Own-child, HS-grad, Black, Female,"(10, 20]", <=50K,1
"(60, 65]", Own-child, HS-grad, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Own-child, Some-college, White, Male,"(10, 20]", <=50K,1
"(60, 65]", Unmarried, 10th, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Unmarried, 10th, White, Female,"(50, 60]", <=50K,1
"(60, 65]", Unmarried, 10th, White, Male,"(10, 20]", <=50K,1
"(60, 65]", Unmarried, 10th, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, 11th, Other, Male,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, 11th, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Unmarried, 11th, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Unmarried, 11th, White, Female,"(30, 40]", >50K,1
"(60, 65]", Unmarried, 12th, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, 7th-8th, Amer-Indian-Eskimo, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, 7th-8th, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, 7th-8th, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Unmarried, 7th-8th, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Unmarried, 7th-8th, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Unmarried, 9th, Black, Female,"(20, 30]", <=50K,2
"(60, 65]", Unmarried, 9th, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, Assoc-voc, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, Assoc-voc, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Unmarried, Bachelors, White, Female,"(0, 10]", <=50K,1
"(60, 65]", Unmarried, Bachelors, White, Male,"(40, 50]", >50K,1
"(60, 65]", Unmarried, Doctorate, White, Male,"(40, 50]", >50K,1
"(60, 65]", Unmarried, HS-grad, Amer-Indian-Eskimo, Female,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, HS-grad, Asian-Pac-Islander, Male,"(40, 50]", >50K,1
"(60, 65]", Unmarried, HS-grad, Black, Female,"(20, 30]", <=50K,1
"(60, 65]", Unmarried, HS-grad, Black, Female,"(30, 40]", <=50K,2
"(60, 65]", Unmarried, HS-grad, Black, Female,"(90, 100]", <=50K,1
"(60, 65]", Unmarried, HS-grad, White, Female,"(0, 10]", <=50K,2
"(60, 65]", Unmarried, HS-grad, White, Female,"(10, 20]", <=50K,3
"(60, 65]", Unmarried, HS-grad, White, Female,"(20, 30]", <=50K,3
"(60, 65]", Unmarried, HS-grad, White, Female,"(30, 40]", <=50K,8
"(60, 65]", Unmarried, HS-grad, White, Male,"(10, 20]", <=50K,2
"(60, 65]", Unmarried, HS-grad, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Unmarried, HS-grad, White, Male,"(40, 50]", >50K,2
"(60, 65]", Unmarried, Masters, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Unmarried, Masters, White, Female,"(30, 40]", <=50K,2
"(60, 65]", Unmarried, Masters, White, Female,"(90, 100]", <=50K,1
"(60, 65]", Unmarried, Some-college, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Unmarried, Some-college, White, Female,"(20, 30]", <=50K,3
"(60, 65]", Unmarried, Some-college, White, Female,"(30, 40]", <=50K,6
"(60, 65]", Unmarried, Some-college, White, Female,"(40, 50]", <=50K,4
"(60, 65]", Unmarried, Some-college, White, Male,"(20, 30]", <=50K,1
"(60, 65]", Unmarried, Some-college, White, Male,"(30, 40]", <=50K,1
"(60, 65]", Wife, 12th, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Wife, 7th-8th, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Wife, Assoc-voc, White, Female,"(30, 40]", <=50K,1
"(60, 65]", Wife, Assoc-voc, White, Female,"(40, 50]", >50K,1
"(60, 65]", Wife, Bachelors, White, Female,"(20, 30]", >50K,1
"(60, 65]", Wife, Bachelors, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Wife, Bachelors, White, Female,"(30, 40]", >50K,1
"(60, 65]", Wife, HS-grad, Asian-Pac-Islander, Female,"(10, 20]", <=50K,1
"(60, 65]", Wife, HS-grad, Black, Female,"(10, 20]", <=50K,1
"(60, 65]", Wife, HS-grad, Black, Female,"(30, 40]", <=50K,1
"(60, 65]", Wife, HS-grad, White, Female,"(0, 10]", <=50K,2
"(60, 65]", Wife, HS-grad, White, Female,"(10, 20]", <=50K,1
"(60, 65]", Wife, HS-grad, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Wife, HS-grad, White, Female,"(30, 40]", <=50K,5
"(60, 65]", Wife, HS-grad, White, Female,"(30, 40]", >50K,2
"(60, 65]", Wife, HS-grad, White, Female,"(40, 50]", <=50K,1
"(60, 65]", Wife, Masters, White, Female,"(0, 10]", >50K,1
"(60, 65]", Wife, Masters, White, Female,"(30, 40]", >50K,1
"(60, 65]", Wife, Some-college, White, Female,"(0, 10]", >50K,1
"(60, 65]", Wife, Some-college, White, Female,"(10, 20]", <=50K,2
"(60, 65]", Wife, Some-college, White, Female,"(20, 30]", <=50K,1
"(60, 65]", Wife, Some-college, White, Female,"(30, 40]", >50K,4
"(60, 65]", Wife, Some-college, White, Female,"(30, 40]", <=50K,3
"(60, 65]", Wife, Some-college, White, Female,"(40, 50]", <=50K,1
"(65, 70]", Husband, 10th, Amer-Indian-Eskimo, Male,"(10, 20]", <=50K,1
"(65, 70]", Husband, 10th, White, Male,"(0, 10]", <=50K,1
"(65, 70]", Husband, 10th, White, Male,"(10, 20]", <=50K,3
"(65, 70]", Husband, 10th, White, Male,"(20, 30]", <=50K,2
"(65, 70]", Husband, 10th, White, Male,"(30, 40]", <=50K,4
"(65, 70]", Husband, 10th, White, Male,"(40, 50]", <=50K,1
"(65, 70]", Husband, 10th, White, Male,"(70, 80]", <=50K,1
"(65, 70]", Husband, 11th, Black, Male,"(40, 50]", <=50K,1
"(65, 70]", Husband, 11th, White, Male,"(10, 20]", <=50K,2
"(65, 70]", Husband, 11th, White, Male,"(20, 30]", <=50K,1
"(65, 70]", Husband, 11th, White, Male,"(30, 40]", <=50K,2
"(65, 70]", Husband, 12th, White, Male,"(10, 20]", <=50K,1
"(65, 70]", Husband, 12th, White, Male,"(50, 60]", >50K,1
"(65, 70]", Husband, 5th-6th, White, Male,"(30, 40]", <=50K,2
"(65, 70]", Husband, 7th-8th, Black, Male,"(30, 40]", <=50K,1
"(65, 70]", Husband, 7th-8th, White, Male,"(10, 20]", <=50K,2
"(65, 70]", Husband, 7th-8th, White, Male,"(20, 30]", <=50K,3
"(65, 70]", Husband, 7th-8th, White, Male,"(30, 40]", <=50K,7
"(65, 70]", Husband, 7th-8th, White, Male,"(30, 40]", >50K,1
"(65, 70]", Husband, 7th-8th, White, Male,"(40, 50]", <=50K,2
"(65, 70]", Husband, 7th-8th, White, Male,"(50, 60]", <=50K,1
"(65, 70]", Husband, 9th, Black, Male,"(40, 50]", <=50K,1
"(65, 70]", Husband, 9th, White, Male,"(20, 30]", <=50K,1
"(65, 70]", Husband, 9th, White, Male,"(20, 30]", >50K,1
"(65, 70]", Husband, 9th, White, Male,"(30, 40]", <=50K,2
"(65, 70]", Husband, Assoc-acdm, White, Male,"(30, 40]", <=50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(0, 10]", <=50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(20, 30]", <=50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(20, 30]", >50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(30, 40]", <=50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(40, 50]", <=50K,1
"(65, 70]", Husband, Assoc-voc, White, Male,"(40, 50]", >50K,1
"(65, 70]", Husband, Bachelors, Black, Male,"(40, 50]", >50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(0, 10]", >50K,4
"(65, 70]", Husband, Bachelors, White, Male,"(0, 10]", <=50K,2
"(65, 70]", Husband, Bachelors, White, Male,"(10, 20]", <=50K,3
"(65, 70]", Husband, Bachelors, White, Male,"(10, 20]", >50K,2
"(65, 70]", Husband, Bachelors, White, Male,"(20, 30]", <=50K,4
"(65, 70]", Husband, Bachelors, White, Male,"(20, 30]", >50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(30, 40]", >50K,12
"(65, 70]", Husband, Bachelors, White, Male,"(30, 40]", <=50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(40, 50]", >50K,6
"(65, 70]", Husband, Bachelors, White, Male,"(40, 50]", <=50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(50, 60]", <=50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(50, 60]", >50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(60, 70]", <=50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(60, 70]", >50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(70, 80]", >50K,1
"(65, 70]", Husband, Bachelors, White, Male,"(90, 100]", <=50K,1
"(65, 70]", Husband, Doctorate, White, Male,"(20, 30]", >50K,1
"(65, 70]", Husband, Doctorate, White, Male,"(30, 40]", >50K,3
"(65, 70]", Husband, Doctorate, White, Male,"(40, 50]", >50K,1
"(65, 70]", Husband, Doctorate, White, Male,"(50, 60]", >50K,3
"(65, 70]", Husband, HS-grad, Asian-Pac-Islander, Male,"(30, 40]", >50K,1
"(65, 70]", Husband, HS-grad, Black, Male,"(0, 10]", <=50K,1
"(65, 70]", Husband, HS-grad, Black, Male,"(30, 40]", <=50K,1
"(65, 70]", Husband, HS-grad, White, Male,"(0, 10]", <=50K,7
"(65, 70]", Husband, HS-grad, White, Male,"(0, 10]", >50K,1
"(65, 70]", Husband, HS-grad, White, Male,"(10, 20]", <=50K,10
"(65, 70]", Husband, HS-grad, White, Male,"(10, 20]", >50K,1
"(65, 70]", Husband, HS-grad, White, Male,"(20, 30]", <=50K,8
"(65, 70]", Husband, HS-grad, White, Male,"(30, 40]", <=50K,22
"(65, 70]", Husband, HS-grad, White, Male,"(30, 40]", >50K,6
"(65, 70]", Husband, HS-grad, White, Male,"(40, 50]", <=50K,5
"(65, 70]", Husband, HS-grad, White, Male,"(40, 50]", >50K,4
"(65, 70]", Husband, HS-grad, White, Male,"(50, 60]", <=50K,2
